seqnames	organism
NC_034629.1	Pepper_yellow_dwarf_virus_-_Mexico
NC_034622.1	Alfalfa_virus_S
NC_034627.1	Sulfolobus_islandicus_rod-shaped_virus_6
NC_034630.1	Sweet_potato_symptomless_virus_1
NC_034620.1	Sulfolobus_islandicus_rod-shaped_virus_9
NC_034621.1	Sulfolobus_islandicus_rod-shaped_virus_5
NC_034625.1	Sulfolobus_islandicus_rod-shaped_virus_10
NC_034618.1	Ranid_herpesvirus_3
NC_034623.1	Sulfolobus_islandicus_rod-shaped_virus_8
NC_034628.1	Sulfolobus_islandicus_rod-shaped_virus_4
NC_032150.2	Rhizoctonia_solani_dsRNA_virus_3
NC_032149.2	Rhizoctonia_solani_dsRNA_virus_3
NC_034835.1	Longan_witches_broom-associated_virus
NC_034834.1	Deer_mastadenovirus_B
NC_034614.1	Zostera_marina_amalgavirus_1
NC_034617.1	Harrier_picornavirus_1
NC_034833.1	Agave_tequilana_leaf_virus
NC_034836.1	Grapevine_enamovirus_1
NC_034971.1	Canine_kobuvirus
NC_034977.1	Duck_associated_cyclovirus_1
NC_034972.1	Coronavirus_AcCoV-JC34
NC_034974.1	Mamastrovirus_2
NC_034973.1	Aphis_glycines_virus_3
NC_034976.1	Goat_torovirus
NC_034978.1	Torque_teno_indri_virus_1
NC_034975.1	California_sea_lion_astrovirus_2
NC_034970.1	Peach_associated_luteovirus
NC_034968.1	Avian_paramyxovirus_15
NC_035071.1	Apis_flavivirus
NC_035070.1	Spinach_amalgavirus_1
NC_035114.1	Neofusicoccum_luteum_mitovirus_1
NC_035113.1	Lake_Sinai_Virus_NE
NC_035127.1	Olivier's_shrew_virus_1
NC_035126.1	Wilkie_narna-like_virus_1
NC_035129.1	Culex_negev-like_virus_3
NC_035128.1	Aedes_camptorhynchus_negev-like_virus
NC_035115.1	Apis_dicistrovirus
NC_035117.1	Common_bottlenose_dolphin_gammaherpesvirus_1_strain_Sarasota
NC_035119.1	Wilkie_partiti-like_virus_2
NC_035121.1	Point-Douro_narna-like_virus
NC_035136.1	Torque_teno_Leptonychotes_weddellii_virus-1
NC_035116.1	Lake_Sinai_Virus_TO
NC_035118.1	Karumba_virus
NC_035122.1	Wilkie_partiti-like_virus_1
NC_035125.1	Leshenault_partiti-like_virus
NC_035124.1	Culex_negev-like_virus_1
NC_035130.1	Aedes_alboannulatus_toti-like_virus_1
NC_035139.1	Bemisia-associated_genomovirus_NfO
NC_035137.1	Bemisia-associated_genomovirus_AdDF
NC_035112.1	Lake_Sinai_Virus_SA2
NC_035135.1	Torque_teno_Leptonychotes_weddellii_virus-2
NC_035120.1	Wilkie_narna-like_virus_2
NC_035132.1	Culex_rhabdo-like_virus
NC_035133.1	Culex_mononega-like_virus_2
NC_035134.1	Cucurbit_vein_banding_virus
NC_035123.1	Culex_negev-like_virus_2
NC_035131.1	Aedes_camptorhynchus_toti-like_virus_1
NC_035138.1	Bemisia-associated_genomovirus_AdO
NC_028908.2	Achromobacter_phage_phiAxp-3
NC_031062.2	Erwinia_phage_vB_EamP_Frozen
NC_035210.1	Tinamou_hepatitis_B_virus
NC_035182.1	Pansavirus_2
NC_035192.1	Giant_panda_anellovirus
NC_035200.1	Giant_panda_circovirus_1
NC_035198.1	Aimelvirus_2
NC_035202.1	Grapevine_virus_K
NC_035209.1	Garrulus_glandarius_associated_circular_virus_1
NC_035188.1	Seal_parapoxvirus
NC_035180.1	Ungulate_tetraparvovirus_3
NC_035184.1	Big_Sioux_River_virus
NC_035213.1	Human_fecal_virus_Jorvi3
NC_035181.1	Giant_panda_polyomavirus
NC_035194.1	Giant_panda_circovirus_3
NC_035201.1	Ailuropoda_melanoleuca_papillomavirus_1
NC_035204.1	Vanilla_latent_virus
NC_035190.1	Euonymus_yellow_vein_virus
NC_035207.1	red_squirrel_adenovirus_1
NC_035221.1	Squash_chlorotic_leaf_spot_virus
NC_035215.1	Squash_chlorotic_leaf_spot_virus
NC_035214.1	Lettuce_necrotic_leaf_curl_virus
NC_035219.1	Lettuce_necrotic_leaf_curl_virus
NC_035211.1	Human_fecal_virus_Jorvi4
NC_035183.1	Pansavirus_1
NC_035196.1	Giant_panda_circovirus_4
NC_035199.1	Ailuropoda_melanoleuca_papillomavirus_2
NC_035205.1	Vanilla_virus_X
NC_035186.1	Dromedary_camel_bocaparvovirus_1
NC_035187.1	Mac_Peak_virus
NC_035189.1	Antonospora_locustae_virus_1
NC_035191.1	Wencheng_Sm_shrew_coronavirus
NC_035212.1	Human_fecal_virus_Jorvi2
NC_035197.1	Giant_panda_associated_gemycircularvirus
NC_035195.1	Giant_panda_circovirus_2
NC_035193.1	Ailuropoda_melanoleuca_papillomavirus_4
NC_035206.1	Picobirnavirus_dog/KNA/2015
NC_035218.1	Motherwort_yellow_mottle_virus
NC_035220.1	Motherwort_yellow_mottle_virus
NC_035208.1	Bovine_papillomavirus
NC_004913.3	Escherichia_Stx1_converting_phage
NC_004914.3	Escherichia_phage_Stx2_II
NC_035432.1	Linda_virus
NC_035111.1	Lake_Sinai_Virus_SA1
NC_035185.1	Dromedary_camel_bocaparvovirus_2
NC_035110.1	Fur_seal_picorna-like_virus
NC_035179.1	Sugarcane_striate_virus
NC_035469.1	NY_014_poxvirus
NC_035478.1	Sus_scrofa_papillomavirus_2
NC_035472.1	Jujube_mosaic-associated_virus
NC_035451.1	Wheat_leaf_yellowing-associated_virus
NC_035458.1	Wild_melon_vein_banding_virus
NC_035465.1	Morelia_viridis_nidovirus
NC_035470.1	Abisko_virus
NC_035480.1	Wild_vitis_virus_1
NC_035454.1	Citrus_concave_gum-associated_virus
NC_035759.1	Citrus_concave_gum-associated_virus
NC_035463.1	Ocimum_basilicum_RNA_virus_2
NC_035457.1	Myrmica_scabrinodis_virus_1
NC_035476.1	Porcine_stool-associated_circular_virus/BEL/15V010
NC_035483.1	Tomato_chlorotic_spot_virus
NC_035482.1	Tomato_chlorotic_spot_virus
NC_035484.1	Tomato_chlorotic_spot_virus
NC_035466.1	Lake_Sinai_virus_1
NC_035468.1	Murmansk_poxvirus
NC_035453.1	Actinidia_virus_1
NC_035481.1	Tomato_leaf_curl_purple_vein_virus
NC_035473.1	Emilia_sonchifolia_yellow_vein_Thailand_virus
NC_035456.1	Lasius_niger_virus_1
NC_035459.1	Sudan_watermelon_mosaic_virus
NC_035461.1	Reed_chlorotic_stripe_virus
NC_035467.1	Lake_Sinai_virus_2
NC_035471.1	Bastrovirus/VietNam/Bat/16715_78
NC_035479.1	Felis_catus_papillomavirus_type_5
NC_035464.1	Metallosphaera_turreted_icosahedral_virus
NC_035452.1	Rice_virus_A
NC_035462.1	Ocimum_basilicum_RNA_virus_1
NC_035455.1	Solenopsis_invicta_virus_4
NC_035477.1	Porcine_feces-associated_gemycircularvirus
NC_035474.1	Human_feces_smacovirus_3
NC_029048.2	Clostridium_phage_phiCD211
NC_035675.1	Fathead_minnow_calicivirus
NC_035758.1	Bastrovirus_7
NC_035676.1	Tomato_associated_geminivirus_1
NC_032273.1	Beihai_sesarmid_crab_virus_3
NC_032275.1	Beihai_sesarmid_crab_virus_3
NC_034168.1	Fall_chinook_aquareovirus
NC_034169.1	Fall_chinook_aquareovirus
NC_034170.1	Fall_chinook_aquareovirus
NC_034171.1	Fall_chinook_aquareovirus
NC_034172.1	Fall_chinook_aquareovirus
NC_034173.1	Fall_chinook_aquareovirus
NC_034162.1	Fall_chinook_aquareovirus
NC_034163.1	Fall_chinook_aquareovirus
NC_034164.1	Fall_chinook_aquareovirus
NC_034165.1	Fall_chinook_aquareovirus
NC_034166.1	Fall_chinook_aquareovirus
NC_036636.1	Kasokero_virus
NC_029933.1	Kasokero_virus
NC_029932.1	Kasokero_virus
NC_033319.1	Changping_earthworm_virus_2
NC_033320.1	Changping_earthworm_virus_2
NC_033321.1	Changping_earthworm_virus_2
NC_033323.1	Changping_earthworm_virus_2
NC_033322.1	Changping_earthworm_virus_2
NC_033324.1	Changping_earthworm_virus_2
NC_032272.1	Beihai_sesarmid_crab_virus_4
NC_032274.1	Beihai_sesarmid_crab_virus_4
NC_034408.1	Black_currant_leaf_chlorosis_associated_virus
NC_034390.1	Black_currant_leaf_chlorosis_associated_virus
NC_035222.1	Aedes_camptorhynchus_reo-like_virus
NC_035216.1	Aedes_camptorhynchus_reo-like_virus
NC_035223.1	Aedes_camptorhynchus_reo-like_virus
NC_035217.1	Aedes_camptorhynchus_reo-like_virus
NC_024014.1	Arhar_cryptic_virus-I
NC_024011.2	Arhar_cryptic_virus-I
NC_024010.1	Arhar_cryptic_virus-I
NC_035887.1	Tobacco_leaf_curl_Cuba_virus
NC_035888.1	Tobacco_leaf_curl_Cuba_virus
NC_035674.1	Australian_Anopheles_totivirus
NC_035460.1	Eptesipox_virus
NC_035779.1	Falcon_picornavirus
NC_035798.1	Tioga_picorna-like_virus_1
NC_035450.1	Lasius_neglectus_virus_1
NC_035619.1	Odocoileus_adenovirus_1
NC_035799.1	Bat_circovirus
NC_009029.2	Kokobera_virus
NC_030689.1	Parrot_bornavirus_7
NC_029642.1	Aquatic_bird_bornavirus_1
NC_031900.1	Synechococcus_phage_S-CAM4
NC_031960.1	Nigrospora_oryzae_fusarivirus_1
NC_031961.1	Common_bean_severe_mosaic_virus
NC_040190.1	Common_bean_severe_mosaic_virus
NC_033133.1	Hubei_picorna-like_virus_66
NC_035072.1	Bat_mastadenovirus_WIV18
NC_031959.2	Bosavirus_MS-2016a
NC_032807.1	Hubei_tombus-like_virus_22
NC_034160.1	Otarine_picobirnavirus
NC_034161.1	Otarine_picobirnavirus
NC_035889.1	Zika_virus
NC_001607.1	Borna_disease_virus_1
NC_027892.1	Canary_bornavirus_2
NC_028106.1	Parrot_bornavirus_2
NC_033282.1	Hubei_qinvirus-like_virus_1
NC_033283.1	Hubei_qinvirus-like_virus_1
NC_024778.1	Loveridges_garter_snake_virus_1
NC_031670.1	Tetraparvovirus_sp.
NC_031757.1	Polyomavirus_sp.
NC_031751.1	Amdoparvovirus_sp.
NC_032412.1	Posavirus_sp.
NC_032480.1	Husavirus_sp.
NC_032479.1	Rasavirus_sp.
NC_032458.1	Basavirus_sp.
NC_035475.1	Hudisavirus_sp.
NC_034210.1	Circovirus_sp.
NC_031916.1	Hepacivirus_L
NC_035935.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_027816.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_027808.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_035936.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_027809.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_035937.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_035938.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_035939.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_027802.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_027810.1	Grapevine_Cabernet_Sauvignon_reovirus
NC_029550.1	High_Plains_wheat_mosaic_emaravirus
NC_029570.1	High_Plains_wheat_mosaic_emaravirus
NC_029549.1	High_Plains_wheat_mosaic_emaravirus
NC_029551.1	High_Plains_wheat_mosaic_emaravirus
NC_029552.1	High_Plains_wheat_mosaic_emaravirus
NC_029553.1	High_Plains_wheat_mosaic_emaravirus
NC_029554.1	High_Plains_wheat_mosaic_emaravirus
NC_029555.1	High_Plains_wheat_mosaic_emaravirus
NC_035487.1	Macroptilium_golden_yellow_mosaic_virus
NC_035488.1	Macroptilium_golden_yellow_mosaic_virus
NC_035485.1	Heterobasidion_partitivirus_7
NC_035486.1	Heterobasidion_partitivirus_7
NC_007605.1	Human_gammaherpesvirus_4_(Epstein-Barr
NC_033737.1	Pomona_leaf-nosed_bat_associated_polyomavirus
NC_047700.1	uncultured_phage_MedDCM-OCT-S37-C6
NC_047701.1	uncultured_phage_MedDCM-OCT-S42-C7
NC_047702.1	uncultured_phage_MedDCM-OCT-S35-C6
NC_047703.1	uncultured_phage_MedDCM-OCT-S30-C28
NC_047704.1	uncultured_phage_MedDCM-OCT-S45-C18
NC_047705.1	uncultured_phage_MedDCM-OCT-S46-C10
NC_047706.1	uncultured_phage_MedDCM-OCT-S31-C1
NC_047707.1	uncultured_phage_MedDCM-OCT-S38-C3
NC_047708.1	uncultured_phage_MedDCM-OCT-S39-C11
NC_047709.1	uncultured_phage_MedDCM-OCT-S45-C4
NC_047710.1	uncultured_phage_MedDCM-OCT-S28-C3
NC_047711.1	uncultured_phage_MedDCM-OCT-S28-C10
NC_049351.1	Lactococcus_phage_CaseusJM1
NC_049346.1	Lactococcus_phage_936
NC_049347.1	Lactococcus_phage_fd13
NC_049348.1	Lactococcus_lactis_phage_p272
NC_049349.1	Lactococcus_lactis_phage_P475
NC_049352.1	Lactococcus_phage_phi15
NC_049353.1	Lactococcus_phage_phi145
NC_049354.1	Lactococcus_phage_936_group_phage_PhiA.16
NC_049355.1	Lactococcus_phage_936_group_phage_PhiB1127
NC_049356.1	Lactococcus_phage_936_group_phage_Phi19.3
NC_049357.1	Lactococcus_phage_936_group_phage_Phi5.12
NC_049358.1	Lactococcus_phage_936_group_phage_PhiF0139
NC_049359.1	Lactococcus_phage_936_group_phage_PhiL.18
NC_049360.1	Lactococcus_phage_936_group_phage_Phi109
NC_049361.1	Lactococcus_phage_936_group_phage_PhiL.6
NC_049362.1	Lactococcus_phage_936_group_phage_Phi4.2
NC_049363.1	Lactococcus_phage_936_group_phage_Phi44
NC_049364.1	Lactococcus_phage_936_group_phage_Phi91127
NC_049365.1	Lactococcus_phage_936_group_phage_PhiJF1
NC_049366.1	Lactococcus_phage_936_group_phage_Phi155
NC_049367.1	Lactococcus_phage_936_group_phage_PhiE1127
NC_049368.1	Lactococcus_phage_936_group_phage_PhiM1127
NC_049369.1	Lactococcus_phage_936_group_phage_PhiLj
NC_049370.1	Lactococcus_phage_936_group_phage_PhiS0139
NC_047712.1	Synechococcus_phage_ACG-2014f
NC_047713.1	Synechococcus_phage_ACG-2014f
NC_047714.1	Synechococcus_phage_ACG-2014f
NC_049920.1	Stx1_converting_phage_AU5Stx1
NC_049921.1	Stx1_converting_phage_AU6Stx1
NC_049943.1	Enterobacteria_phage_2851
NC_047715.1	Cyanophage_S-RIM12
NC_047716.1	Cyanophage_S-RIM12
NC_047717.1	Cyanophage_S-RIM12
NC_047718.1	Synechococcus_phage_ACG-2014b
NC_047719.1	Synechococcus_phage_ACG-2014b
NC_047720.1	Staphylococcus_phage_ISP
NC_047721.1	Staphylococcus_phage_SA5
NC_047722.1	Staphylococcus_phage_Staph1N
NC_047723.1	Staphylococcus_phage_A3R
NC_047724.1	Staphylococcus_phage_676Z
NC_047725.1	Staphylococcus_phage_Fi200W
NC_047726.1	Staphylococcus_phage_MSA6
NC_047727.1	Staphylococcus_phage_P4W
NC_047728.1	Staphylococcus_phage_A5W
NC_047729.1	Staphylococcus_phage_IME-SA1
NC_047730.1	Staphylococcus_phage_IME-SA2
NC_047731.1	Staphylococcus_phage_IME-SA118
NC_047732.1	Staphylococcus_phage_IME-SA119
NC_047733.1	Synechococcus_phage_S-RIM8
NC_047734.1	Cyanophage_S-RIM44
NC_048632.1	Salmonella_phage_35
NC_007451.1	Enterobacteria_phage_PR4
NC_042327.1	Mycobacterium_virus_BBPiebs31
NC_042328.1	Mycobacterium_virus_Heldan
NC_041844.1	Mycobacterium_virus_Optimus
NC_041845.1	Flavobacterium_phage_FCV-1
NC_042316.1	Mycobacterium_virus_Baka
NC_041846.1	Mycobacterium_virus_Bask21
NC_042317.1	Mycobacterium_virus_Dlane
NC_042318.1	Mycobacterium_virus_Hammer
NC_042319.1	Mycobacterium_virus_Ibhubesi
NC_042320.1	Mycobacterium_virus_JC27
NC_042326.1	Mycobacterium_virus_Kssjeb
NC_042321.1	Mycobacterium_virus_Lesedi
NC_042322.1	Mycobacterium_virus_Littlee
NC_042323.1	Mycobacterium_virus_Mozy
NC_042324.1	Mycobacterium_virus_Museum
NC_042325.1	Mycobacterium_virus_Pixie
NC_042329.1	Mycobacterium_virus_Mrgordo
NC_041847.1	Mycobacterium_virus_Mutaforma13
NC_042330.1	Mycobacterium_virus_Ericb
NC_042331.1	Mycobacterium_virus_Benedict
NC_042332.1	Mycobacterium_virus_Jaws
NC_041848.1	Escherichia_virus_P2
NC_043027.1	Bacillus_virus_PBS1
NC_042333.1	Mycobacterium_virus_Cuco
NC_041849.1	Streptomyces_phage_phiELB20
NC_041850.1	Mycobacterium_virus_Eureka
NC_049975.1	Bacillus_phage_vB_BsuP-Goe1
NC_042334.1	Mycobacterium_virus_Jeffabunny
NC_023745.1	Mycobacterium_virus_LHTSCC
NC_041851.1	Pseudomonas_virus_FHA0480
NC_042336.1	Mycobacterium_virus_Dotproduct
NC_042335.1	Mycobacterium_virus_Saintus
NC_047735.1	Bacillus_phage_BCU4
NC_047736.1	Bacillus_phage_B5S
NC_027980.1	Enterobacter_phage_phiKDA1
NC_055054.1	Ralstonia_phage_RS611
NC_047737.1	Vibrio_phage_AS51
NC_017695.1	Lactococcus_virus_ASCC273
NC_017702.1	Lactococcus_virus_ASCC281
NC_017698.1	Lactococcus_virus_ASCC465
NC_017696.1	Lactococcus_virus_ASCC532
NC_054800.1	Mycobacterium_phage_ICleared
NC_041852.1	Mycobacterium_virus_Nepal
NC_042338.1	Mycobacterium_virus_Macncheese
NC_042339.1	Mycobacterium_virus_Arturo
NC_042340.1	Mycobacterium_virus_Goose
NC_041853.1	Mycobacterium_virus_Marcell
NC_054977.1	Staphylococcus_phage_SP5
NC_041854.1	Pectobacterium_phage_PhiM1
NC_047738.1	Rhizobium_phage_RHEph01
NC_047739.1	Lactobacillus_phage_ATCC_8014-B2
NC_041855.1	Mycobacterium_virus_Dorothy
NC_042341.1	Mycobacterium_virus_Rebeuca
NC_049924.1	Stx2-converting_phage_Stx2a_F451
NC_049923.1	Stx2-converting_phage_Stx2a_WGPS9
NC_049941.1	Stx2-converting_phage_Stx2a_WGPS2
NC_049945.1	Stx2-converting_phage_Stx2a_WGPS6
NC_049944.1	Stx2-converting_phage_Stx2a_WGPS8
NC_041856.1	Streptomyces_phage_phiCAM
NC_041857.1	Acinetobacter_phage_IME-AB2
NC_047740.1	Enterobacteria_phage_phiJLA23
NC_042342.1	Pseudomonas_virus_H66
NC_041858.1	Bacillus_virus_Taylor
NC_005949.1	Vibrio_phage_Vf12
NC_049350.1	Vibrio_phage_VCO139
NC_047741.1	Vibrio_phage_JSF7
NC_055041.1	Staphylococcus_phage_LH1
NC_041859.1	Flavobacterium_phage_23T
NC_041860.1	Streptomyces_phage_Danzina
NC_048630.1	Pseudoalteromonas_phage_HP1
NC_022064.1	Mycobacterium_phage_Reprobate
NC_047742.1	Enterobacteria_phage_IME_EC2
NC_042345.1	Xylella_phage_Salvo
NC_042344.1	Xylella_phage_Sano
NC_047743.1	Burkholderia_phage_Bp-AMP1
NC_047744.1	Bacillus_phage_Bp8p-T
NC_041861.1	Enterococcus_phage_VD13
NC_041862.1	Listeria_phage_LP-064
NC_047745.1	Listeria_phage_LP-124
NC_047746.1	Vibrio_phage_Vc1
NC_051724.1	Mycobacterium_phage_Zapner
NC_047747.1	Pseudomonas_phage_phiPsa17
NC_041863.1	Escherichia_coli_O157_typing_phage_3
NC_041864.1	Escherichia_coli_O157_typing_phage_6
NC_021315.1	Salmonella_virus_Chi
NC_047748.1	Klebsiella_phage_phiBO1E
NC_047749.1	Enterobacteria_phage_DT571/2
NC_047750.1	Mannheimia_phage_vB_MhM_1127AP1
NC_047751.1	Ralstonia_phage_phiITL-1
NC_041865.1	Pseudomonas_phage_phiKTN6
NC_052965.1	Pseudomonas_phage_ZC01
NC_048638.1	Pseudomonas_phage_ZC03
NC_048639.1	Pseudomonas_phage_ZC08
NC_041866.1	Acinetobacter_phage_YMC11/11/R3177
NC_047752.1	Burkholderia_phage_AP3
NC_041867.1	Paenibacillus_phage_Willow
NC_041868.1	Paracoccus_phage_Shpa
NC_047753.1	Salmonella_phage_SEN8
NC_054952.1	Stenotrophomonas_phage_IME-SM1
NC_047754.1	Escherichia_phage_phiAPCEc03
NC_041869.1	Escherichia_phage_APECc02
NC_047755.1	Yersinia_phage_phiYe-F10
NC_042337.1	Mycobacterium_virus_Astro
NC_041870.1	Pseudomonas_phage_vB_PaeM_CEB_DP1
NC_047756.1	Caulobacter_phage_Sansa
NC_047757.1	Caulobacter_phage_Seuss
NC_041871.1	Escherichia_phage_Murica
NC_047758.1	Pectobacterium_phage_PPWS1
NC_055053.1	Ralstonia_phage_RSS-TH1
NC_047759.1	Dickeya_phage_BF25/12
NC_053504.1	Mycobacterium_phage_Lumos
NC_048634.1	Staphylococcus_phage_P282
NC_048635.1	Staphylococcus_phage_P630
NC_041872.1	Flavobacterium_phage_FpV4
NC_049931.1	Enterococcus_phage_vB_EfaP_IME199
NC_047760.1	Lactobacillus_phage_SA-C12
NC_047761.1	Klebsiella_phage_vB_KpnP_IME205
NC_041873.1	Escherichia_phage_JMPW2
NC_041874.1	Escherichia_phage_JMPW1
NC_041875.1	Arthrobacter_phage_Jasmine
NC_055033.1	Arthrobacter_phage_Salgado
NC_041876.1	Arthrobacter_phage_Galaxy
NC_041877.1	Pseudomonas_phage_SM1
NC_047762.1	Xanthomonas_phage_XAJ24
NC_048637.1	Bacteriophage_vB_NpeS-2AV2
NC_041878.1	Pectobacterium_phage_CBB
NC_049925.1	Stx_converting_phage_vB_EcoS_P27
NC_049922.1	Stx_converting_phage_vB_EcoS_ST2-8624
NC_041879.1	Bacillus_phage_Mgbh1
NC_047763.1	Streptococcus_virus_9873
NC_041880.1	Pseudomonas_phage_phiPMW
NC_041881.1	Pseudomonas_phage_pf16
NC_041882.1	Mycobacterium_phage_SkinnyPete
NC_041883.1	Gordonia_phage_Attis
NC_054929.1	Escherichia_phage_PE37
NC_041884.1	Acinetobacter_phage_vB_AbaM_ME3
NC_048636.1	Staphylococcus_phage_P1105
NC_047764.1	Lactobacillus_phage_P1
NC_041885.1	Pseudomonas_phage_VSW-3
NC_043028.1	Xanthomonas_phage_Xf109
NC_047765.1	Ralstonia_phage_Rs551
NC_052966.1	Xanthomonas_phage_Xoo-sp2
NC_047766.1	Escherichia_phage_ECA2
NC_048642.1	Clostridium_phage_CDKM9
NC_048643.1	Clostridium_phage_CDKM15
NC_048641.1	Bacillus_phage_PfEFR-4
NC_048640.1	Bacillus_phage_vB_BtS_BMBtp14
NC_047767.1	Staphylococcus_phage_vB_SscM-1
NC_049810.1	Lactococcus_phage_50902
NC_049811.1	Lactococcus_phage_62503
NC_047768.1	Phage_MedPE-SWcel-C56
NC_048667.1	Bacillus_phage_Deep-Purple
NC_047769.1	Escherichia_virus_AAPEc6
NC_052421.1	Mycobacterium_phage_Bircsak
NC_048646.1	Cronobacter_phage_vB_CsaM_leE
NC_054681.1	Streptomyces_phage_Lorelei
NC_049383.1	Tenacibaculum_phage_pT24
NC_047770.1	Escherichia_phage_ESCO13
NC_052470.1	Mycobacterium_phage_Magnito
NC_047771.1	Klebsiella_phage_vB_KpnP_KpV763
NC_048645.1	Cronobacter_phage_vB_CsaM_leB
NC_041886.1	Gordonia_phage_Strosahl
NC_054421.1	Arthrobacter_phage_Greenhouse
NC_054427.1	Arthrobacter_phage_Oxynfrius
NC_047772.1	Klebsiella_phage_vB_KpnP_KpV767
NC_047773.1	Klebsiella_phage_vB_KpnP_KpV766
NC_047774.1	Serratia_phage_SM9-3Y
NC_047775.1	Salinivibrio_phage_SMHB1
NC_041887.1	Rhodococcus_phage_Weasels2
NC_054772.1	Mycobacterium_phage_BabyRay
NC_047776.1	Escherichia_phage_ESCO5
NC_041888.1	Mycobacterium_phage_Tortellini
NC_051591.1	Mycobacterium_phage_Taquito
NC_051672.1	Mycobacterium_phage_Kersh
NC_041889.1	Streptomyces_phage_Rima
NC_041890.1	Propionibacterium_phage_Anatole
NC_041891.1	Propionibacterium_phage_B22
NC_041892.1	Propionibacterium_phage_B3
NC_041893.1	Propionibacterium_phage_Doucette
NC_041894.1	Propionibacterium_phage_E6
NC_041895.1	Propionibacterium_phage_G4
NC_054986.1	Leuconostoc_phage_LDG
NC_054803.1	Mycobacterium_phage_Mundrea
NC_052452.1	Mycobacterium_phage_PacerPaul
NC_054794.1	Mycobacterium_phage_Stasia
NC_054440.1	Mycobacterium_phage_Taheera
NC_047777.1	Escherichia_phage_ZG49
NC_054988.1	Leuconostoc_phage_Ln-7
NC_047778.1	Pectobacterium_phage_PP2
NC_051719.1	Mycobacterium_phage_WillSterrel
NC_041896.1	Campylobacter_phage_vB_CjeM_Los1
NC_047779.1	Klebsiella_phage_KP-Rio/2015
NC_047780.1	Klebsiella_phage_vB_KpnP_PRA33
NC_047781.1	Klebsiella_phage_vB_KpnP_BIS33
NC_047782.1	Klebsiella_phage_vB_KpnP_IL33
NC_048656.1	Klebsiella_phage_vB_KpnM_BIS47
NC_049959.1	Bacillus_phage_QCM11
NC_007825.1	Escherichia_phage_ID52
NC_041897.1	Escherichia_phage_K1ind1
NC_041898.1	Escherichia_phage_K1-ind(2)
NC_041899.1	Klebsiella_phage_vB_Kpn_IME260
NC_047783.1	Klebsiella_phage_vB_KpnP_KpV48
NC_047784.1	Klebsiella_phage_vB_KpnS_KpV522
NC_041900.1	Klebsiella_phage_vB_KpnM_KpV52
NC_054785.1	Mycobacterium_phage_DarthPhader
NC_051628.1	Mycobacterium_phage_Urkel
NC_054674.1	Streptomyces_phage_Joe
NC_051613.1	Mycobacterium_phage_Amelie
NC_051713.1	Mycobacterium_phage_SuperGrey
NC_041901.1	Mycobacterium_phage_Lukilu
NC_048649.1	Salmonella_phage_UPF_BP2
NC_047785.1	Shigella_phage_SH6
NC_054942.1	Shigella_phage_SH7
NC_049379.1	Vibrio_phage_vB_VspP_pVa5
NC_048651.1	Aeribacillus_phage_AP45
NC_047786.1	Salmonella_phage_vB_SenS_Sasha
NC_051654.1	Mycobacterium_phage_Empress
NC_055024.1	Staphylococcus_phage_SpT152
NC_041902.1	Pseudomonas_phage_PA5
NC_047787.1	Klebsiella_phage_KPV811
NC_041903.1	Pseudomonas_phage_PA10
NC_047788.1	Staphylococcus_phage_SCH1
NC_048650.1	Streptomyces_phage_BRock
NC_053002.1	Escherichia_phage_Utah
NC_041904.1	Pseudomonas_phage_Zigelbrucke
NC_047789.1	Pectobacterium_phage_PP74
NC_047790.1	Pseudoalteromonas_phage_C5a
NC_049380.1	Vibrio_phage_JSF3
NC_054796.1	Mycobacterium_phage_LeoAvram
NC_041905.1	Acinetobacter_phage_SH-Ab_15519
NC_047791.1	Pectobacterium_phage_PP101
NC_047792.1	Streptomyces_phage_Ididsumtinwong
NC_047793.1	Streptomyces_phage_PapayaSalad
NC_047794.1	Streptomyces_phage_Picard
NC_047795.1	Streptomyces_phage_Raleigh
NC_055042.1	Staphylococcus_phage_P240
NC_041906.1	Escherichia_phage_EC1-UPM
NC_041907.1	Pseudomonas_phage_PA26
NC_041908.1	Rhizobium_phage_RHEph04
NC_041909.1	Paenibacillus_phage_Shelly
NC_041910.1	Vibrio_phage_SSP002
NC_041911.1	Ralstonia_phage_RP12
NC_047796.1	Enterococcus_phage_EFP01
NC_041912.1	Aquamicrobium_phage_P14
NC_047797.2	Pectobacterium_phage_PP81
NC_052453.1	Mycobacterium_phage_Petruchio
NC_052423.1	Mycobacterium_phage_Blue
NC_053515.1	Mycobacterium_phage_MrMagoo
NC_054799.1	Mycobacterium_phage_Camperdownii
NC_041913.1	Providencia_phage_vB_PreS_PR1
NC_042140.1	Bacillus_virus_BM15
NC_047798.1	Klebsiella_phage_K5-2
NC_047799.1	Klebsiella_phage_K5-4
NC_047800.1	Ralstonia_phage_phiAp1
NC_047801.2	Pectobacterium_phage_PP47
NC_047802.1	Pectobacterium_phage_PP99
